ParentKey	LineNum	ItemCode	ItemDescription	Quantity	Price	WarehouseCode	AccountCode	LineTotal
	187	WCG10SENS-O-U	GUITARRA ELECTROACUSTICA COMFORT10 COLOR NATURAL	3	 347.7100 	200	_SYS00000005053	 1043.13 
	188	WCG20SCE-O-U	GUITARRA ELECTROACUSTICA COMFORT20 COLOR NATURAL	3	 377.9600 	200	_SYS00000005053	 1133.88 
	189	GA-FF NAT	GUITARRA ELECTROACUSTICA GRAND REGAL NATURAL	1	 136.4200 	200	_SYS00000005053	 136.42 
	190	GA5F-BW NS	GUITARRA ELECTROACUSTICA GRAND REGAL NATURAL SAT.	3	 219.5300 	200	_SYS00000005053	 658.59 
	191	GA-MEDX OP	GUITARRA ELECTROACUSTICA GRAND REGAL OPEN PORE	8	 90.9700 	200	_SYS00000005053	 727.76 
	192	HD10SCE-O-U	GUITARRA ELECTROACUSTICA HERITAGE10 COLOR NATURAL	6	 235.7900 	200	_SYS00000005053	 1414.74 
	193	HF11SCE-O-U	GUITARRA ELECTROACUSTICA HERITAGE11 COLOR NATURAL	7	 243.3600 	200	_SYS00000005053	 1703.52 
	194	HD20SCE-O-U	GUITARRA ELECTROACUSTICA HERITAGE20 COLOR NATURAL	3	 256.9600 	200	_SYS00000005053	 770.88 
	195	HG26SCE-O-U	GUITARRA ELECTROACUSTICA HERITAGE20 COLOR NATURAL	3	 317.4600 	200	_SYS00000005053	 952.38 
	196	HJ40SCE-O-U	GUITARRA ELECTROACUSTICA HERITAGE40 COLOR NATURAL	3	 302.3300 	200	_SYS00000005053	 906.99 
	197	MR500E BR	GUITARRA ELECTROACUSTICA MR MARRON BURST	2	 147.0300 	200	_SYS00000005053	 294.06 
	198	MR600F NAT	GUITARRA ELECTROACUSTICA MR NATURAL EQ-FISHMAN ISY	10	 164.6100 	200	_SYS00000005053	 1646.10 
	199	MR600F NS	GUITARRA ELECTROACUSTICA MR NATURAL SATINADO	5	 155.4600 	200	_SYS00000005053	 777.30 
	200	MR500E OP	GUITARRA ELECTROACUSTICA MR OPEN PORE	2	 136.7500 	200	_SYS00000005053	 273.50 
	201	NDX20 NAT	GUITARRA ELECTROACUSTICA NDX NATURAL - NETO	9	 234.6200 	200	_SYS00000005053	 2111.58 
	202	SFX-AB NAT	GUITARRA ELECTROACUSTICA SFX NATURAL	23	 112.0900 	200	_SYS00000005053	 2578.07 
	203	SFX-DAO NAT	GUITARRA ELECTROACUSTICA SFX NATURAL	29	 107.0900 	200	_SYS00000005053	 3105.61 
	204	SFX-ME NAT	GUITARRA ELECTROACUSTICA SFX NATURAL - NETO	23	 101.8200 	200	_SYS00000005053	 2341.86 
	205	SFX-ME BKS	GUITARRA ELECTROACUSTICA SFX NEGRO SATINADO	14	 96.3200 	200	_SYS00000005053	 1348.48 
	206	SFX-ME OP	GUITARRA ELECTROACUSTICA SFX OPEN PORE	51	 90.0800 	200	_SYS00000005053	 4594.08 
	207	AD880CE NAT	GUITARRA ELECTROACUSTICA STANDARD NATURAL	14	 107.2900 	200	_SYS00000005053	 1502.06 
	208	AD880CE NS	GUITARRA ELECTROACUSTICA STANDARD NATURAL SATINADO	23	 100.3200 	200	_SYS00000005053	 2307.36 
	209	AD810E BKS	GUITARRA ELECTROACUSTICA STANDARD NEGRO SATINADO	27	 89.5200 	200	_SYS00000005053	 2417.04 
	210	AF510E BKS	GUITARRA ELECTROACUSTICA STANDARD NEGRO SATINADO	15	 88.3400 	200	_SYS00000005053	 1325.10 
	211	AD810E OP	GUITARRA ELECTROACUSTICA STANDARD OPEN PORE	18	 84.4400 	200	_SYS00000005053	 1519.92 
	212	AF510E OP	GUITARRA ELECTROACUSTICA STANDARD OPEN PORE	37	 84.7500 	200	_SYS00000005053	 3135.75 
	213	WLD10SCE-O-U	GUITARRA ELECTROACUSTICA WOODLINE10 COLOR NATURAL	7	 249.4000 	200	_SYS00000005053	 1745.80 
	214	WLO10SCE-O-U	GUITARRA ELECTROACUSTICA WOODLINE10 COLOR NATURAL	7	 249.4000 	200	_SYS00000005053	 1745.80 
	215	C64SCE-A-U	GUITARRA ELECTROCLASICA CLASSICAL COLOR NATURAL	4	 215.2900 	200	_SYS00000005053	 861.16 
	216	AC160CFTL NAT	GUITARRA ELECTROCLASICA DELGADA NATURAL	1	 129.8200 	200	_SYS00000005053	 129.82 
	217	EAC12-A-U	GUITARRA ELECTROCLASICA FESTIVAL COLOR NATURAL	4	 139.9800 	200	_SYS00000005053	 559.92 
	218	EACT42S-A-U	GUITARRA ELECTROCLASICA FESTIVAL COLOR NATURAL	9	 218.1700 	200	_SYS00000005053	 1963.53 
	219	EAT12-A-U	GUITARRA ELECTROCLASICA FESTIVAL COLOR NATURAL	6	 140.0600 	200	_SYS00000005053	 840.36 
	220	AC160CF NAT	GUITARRA ELECTROCLASICA NATURAL	9	 129.9800 	200	_SYS00000005053	 1169.82 
	221	CEC1 NAT	GUITARRA ELECTROCLASICA NATURAL	37	 103.9300 	200	_SYS00000005053	 3845.41 
	222	CEC5 NAT	GUITARRA ELECTROCLASICA NATURAL EQ-FISHMAN - NETO	9	 171.6400 	200	_SYS00000005053	 1544.76 
	223	AC120CE OP	GUITARRA ELECTROCLASICA OPEN PORE	18	 92.7100 	200	_SYS00000005053	 1668.78 
	224	CEC1 OP	GUITARRA ELECTROCLASICA OPEN PORE	49	 90.1900 	200	_SYS00000005053	 4419.31 
	225	EVENT-210A-115V	LINE ARRAY ACTIVO EVENT-SERIE 2X10 1080W	20	 1393.9100 	200	_SYS00000005053	 27878.20 
	226	EVENT208A 115V	LINE ARRAY ACTIVO EVENT-SERIE 2X8 1080W	7	 1056.4300 	200	_SYS00000005053	 7395.01 
	227	VANTEC-20A	LINE ARRAY ACTIVO VANTEC SERIE 1X12 1500W	5	 1152.4400 	200	_SYS00000005053	 5762.20 
	228	X3	LINE ARRAY PASIVO X-SERIE 1X3 120W X 2P - NETO	37	 118.0600 	200	_SYS00000005053	 4368.22 
	229	PGA48-XLR	MICROFONO C/CABLE PROFESIONAL - NETO	1	 33.9300 	200	_SYS00000005053	 33.93 
	230	SV100	MICROFONO C/CABLE PROFESIONAL - NETO	2	 17.1900 	200	_SYS00000005053	 34.38 
	231	TMW-U2.100R	MICROFONO INALAMBRICO UHF DOBLE TMW-U SERIE - NETO	1	 132.8300 	200	_SYS00000005053	 132.83 
	232	TMW-U2.200R	MICROFONO INALAMBRICO UHF DOBLE TMW-U SERIE P/RACK - NETO	14	 142.1400 	200	_SYS00000005053	 1989.96 
	233	TAC-MP3-T	MODULO MP3/USB P/CONSOLAS TOPP PRO	17	 20.0700 	200	_SYS00000005053	 341.19 
	234	ACTION M-12A 115V	MONITOR ACTIVO ACTION-SERIE 12 PULG. 1000W - Oferta	1	 520.7100 	200	_SYS00000005053	 520.71 
	235	KS15CMA	MONITOR ACTIVO KS-SERIE 15 3200W - NETO	13	 367.8600 	200	_SYS00000005053	 4782.18 
	236	EVENT-M-210A-115	MONITOR ACTIVO LINE ARRAY EVENT-SERIE 2X10 1080W	3	 801.1600 	200	_SYS00000005053	 2403.48 
	237	TS-F1034R	PARLANTE 4 4 OHM-150W P/CARRO - NETO	1	 14.5900 	200	_SYS00000005053	 14.59 
	238	10MI4	PARLANTE ESPAÑOL 10 4 OHM-250W	11	 43.9300 	200	_SYS00000005053	 483.23 
	239	12MI	PARLANTE ESPAÑOL 12 8 OHM-300W	24	 53.5000 	200	_SYS00000005053	 1284.00 
	240	15FV4	PARLANTE ESPAÑOL 15 4 OHM-500W	18	 91.8500 	200	_SYS00000005053	 1653.30 
	241	15MI	PARLANTE ESPAÑOL 15 8 OHM-300W	11	 59.2000 	200	_SYS00000005053	 651.20 
	242	18LX	PARLANTE ESPAÑOL 18 8 OHM-1000W	4	 204.2700 	200	_SYS00000005053	 817.08 
	243	18G	PARLANTE ESPAÑOL 18 8 OHM-700W	6	 132.4600 	200	_SYS00000005053	 794.76 
	244	NBK-5	PEDAL DE EFECTO MASAMUNE BOOST Y COMPRESSOR	2	 44.6700 	200	_SYS00000005053	 89.34 
	245	PHASER CORE	PEDAL DE EFECTO PHASER CORE	8	 22.1000 	200	_SYS00000005053	 176.80 
	246	NCH-2	PEDAL DE EFECTO RIVULET CHORUS	3	 28.2200 	200	_SYS00000005053	 84.66 
	247	NMP-4	PEDAL FOOTSWITCH BLUETOOTH P/AMP. STAGEMAN NUX	2	 29.3000 	200	_SYS00000005053	 58.60 
	248	MFX-10	PEDAL MULTIEFECTO 55 TIPOS P/GUITARRA	4	 78.3500 	200	_SYS00000005053	 313.40 
	249	MG-20	PEDAL MULTIEFECTO 60 TIPOS Y USB-PC P/GUITARRA	8	 110.9400 	200	_SYS00000005053	 887.52 
	250	PVI2500	POTENCIA PVI-SERIES 2500W - Oferta	2	 260.7100 	200	_SYS00000005053	 521.42 
	251	TRX1500	POTENCIA TRX-SERIE 1500W	10	 192.8800 	200	_SYS00000005053	 1928.80 
	252	TRX2500	POTENCIA TRX-SERIE 2500W	14	 229.1100 	200	_SYS00000005053	 3207.54 
	253	TRX4000	POTENCIA TRX-SERIE 4000W	20	 312.2000 	200	_SYS00000005053	 6244.00 
	254	TRX5000	POTENCIA TRX-SERIE 5000W - NETO	6	 519.5400 	200	_SYS00000005053	 3117.24 
	255	TRX500	POTENCIA TRX-SERIE 500W	1	 119.1700 	200	_SYS00000005053	 119.17 
	256	TRX6000	POTENCIA TRX-SERIE 6000W - NETO	8	 577.6000 	200	_SYS00000005053	 4620.80 
	257	DLM808	PROCESADOR DE AUDIO DIGITAL 8X8 - Oferta	4	 239.1300 	200	_SYS00000005053	 956.52 
	258	DIGITOOL LIVE 120US	PROCESADOR DE AUDIO DIGITOOL 8X8 - Oferta	2	 804.3000 	200	_SYS00000005053	 1608.60 
	259	V42.12 SYSTEM	SISTEMA ACTIVO LINE ARRAY VERTICAL VA-SERIE (VA42.12 SYSTEM) 2000W - NETO	18	 443.6800 	200	_SYS00000005053	 7986.24 
	260	B-2	SISTEMA INALAMBRICO 2.4 GHZ P/GUITARRA	30	 61.3600 	200	_SYS00000005053	 1840.80 
	261	AX-EV208	SOPORTE AEREO P/LINE ARRAY (AX-EVENT208)	2	 476.4100 	200	_SYS00000005053	 952.82 
	262	AX-EV210	SOPORTE AEREO P/LINE ARRAY (AX-EVENT210)	3	 450.7200 	200	_SYS00000005053	 1352.16 
	263	AX-VT20	SOPORTE AEREO P/LINE ARRAY (AX-VANTEC20)	2	 121.8600 	200	_SYS00000005053	 243.72 
	264	FLYBAR-A	SOPORTE AEREO P/LINE ARRAY APX28HA - Oferta	2	 279.1400 	200	_SYS00000005053	 558.28 
	265	AX-EVENT208	SOPORTE AEREO P/LINE ARRAY EVENT208A	2	 396.1600 	200	_SYS00000005053	 792.32 
	266	FLYBAR FLX5	SOPORTE AEREO P/LINE ARRAY FLX5	2	 73.3200 	200	_SYS00000005053	 146.64 
	267	MINI ARRAY BRACKET	SOPORTE DE PARED P/LINE ARRAY X3	10	 55.4600 	200	_SYS00000005053	 554.60 
	268	AXS-EV210	SOPORTE DE PISO P/LINE ARRAY (AXS-EVENT210)	2	 178.0800 	200	_SYS00000005053	 356.16 
	269	FLYBAR-B	SOPORTE DE PISO P/LINE ARRAY APX28HA - Oferta	2	 228.7100 	200	_SYS00000005053	 457.42 
	270	MINI ARRAY POLE	SOPORTE Y TUBO (1MT) P/X-3 (MINI ARRAY POLE 1/2_2/2) - NETO	19	 12.9700 	200	_SYS00000005053	 246.43 
	271	ACTION18A 115V	SUB BAJO ACTIVO ACTION-SERIE 18 PULG. 1500W - Oferta	1	 617.5300 	200	_SYS00000005053	 617.53 
	272	ALTEA-718A-115	SUB BAJO ACTIVO ALTEA-SERIE 18 PULG. 1200W	1	 703.3500 	200	_SYS00000005053	 703.35 
	273	KS15A SUB	SUB BAJO ACTIVO KS-SERIE 15 4000W - NETO	7	 308.9300 	200	_SYS00000005053	 2162.51 
	274	KS18A SUB	SUB BAJO ACTIVO KS-SERIE 18 4000W - NETO	11	 338.2900 	200	_SYS00000005053	 3721.19 
	275	EVENT218A	SUB BAJO ACTIVO LINE ARRAY EVENT-SERIE 2X18 3600W	25	 1902.5300 	200	_SYS00000005053	 47563.25 
	276	VANTEC-118A	SUB BAJO ACTIVO LINE ARRAY VANTEC-SERIE 1X18 2000W	2	 1145.5200 	200	_SYS00000005053	 2291.04 
	277	SOHO S15FLX	SUB BAJO ACTIVO P/SISTEMA SOHO-FLX - NETO	10	 311.7400 	200	_SYS00000005053	 3117.40 
	278	SOHO S12 BK	SUB BAJO ACTIVO P/SISTEMA SOHO-V8 12 1400W - NETO	9	 290.3500 	200	_SYS00000005053	 2613.15 
	279	SOHO S12X	SUB BAJO ACTIVO P/SISTEMA SOHO-X3 12 1400W	3	 285.6700 	200	_SYS00000005053	 857.01 
	280	VANTEC-18A	SUB BAJO ACTIVO VANTEC-SERIE 18 PULG. 2000W	5	 837.7500 	200	_SYS00000005053	 4188.75 
	281	PC3LE7	TECLADO CONTROLADOR 76 TECLAS SEMI PESADAS Y PADS DE BATERIA - Oferta	2	 849.7800 	200	_SYS00000005053	 1699.56 
	282	PC3A8	TECLADO CONTROLADOR 88 TECLAS HAMMER PESADAS - Oferta	1	 1937.7600 	200	_SYS00000005053	 1937.76 
	283	PA300 KORG	TECLADO ELECTRONICO ARRANGER 61 TECLAS - NETO	3	 539.2700 	200	_SYS00000005053	 1617.81 
	284	KP200	TECLADO ELECTRONICO ARRANGER PRO 61 TECLAS 583 PRESETS	11	 284.5300 	200	_SYS00000005053	 3129.83 
	285	KP300X	TECLADO ELECTRONICO ARRANGER PRO 76 TECLAS 737 PRESETS	8	 318.9300 	200	_SYS00000005053	 2551.44 
	286	KROSS2-61	TECLADO SINTETIZADOR KROSS 61 TECLAS - NETO	2	 510.4700 	200	_SYS00000005053	 1020.94 
	287	OU12-A-U	UKULELE SOPRANO MAHOGANY SERIE	15	 41.8800 	200	_SYS00000005053	 628.20 
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
