ParentKey	LineNum	BatchNumber	ManufacturerSerialNumber	InternalSerialNumber	ExpiryDate	ManufacturingDate	AddmisionDate	Location	Notes	Quantity	BaseLineNumber	TrackingNote	TrackingNoteLine	ItemCode	SystemSerialNumber
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CP-168-15FT	39	653			CP-168-15FT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CP-168-25FT	46	654			CP-168-25FT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC032xMT	302	655			MC032xMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC032-100 BK	2	656			MC032-100 BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC032-300	0.01	657			MC032-300	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC032-300 BK	6	658			MC032-300 BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC010xMT	26	659			MC010xMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC010 (L1000)	5	660			MC010 (L1000)	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC006xMT	15	661			MC006xMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC006	12	662			MC006	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC080-BLUExMT	266	663			MC080-BLUExMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC080-BLUE	3	664			MC080-BLUE	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC002xMT	73	665			MC002xMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MC002	7	666			MC002	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7YLxMT	68	667			CBL-7YLxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		6BLxMT	456.5	668			6BLxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7BLxMT	567.5	669			CBL-7BLxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		6BKxMT	499.1	670			6BKxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7BKxMT	703	671			CBL-7BKxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CPM-216BKxMT	294.46	672			CPM-216BKxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7RDxMT	110	673			CBL-7RDxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-M012BLxMT	179.7	674			CA-M012BLxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-M012RDxMT	357	675			CA-M012RDxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7YL-100	4	676			CBL-7YL-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		6BL	14	677			6BL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7BL-100	12	678			CBL-7BL-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		6BK	9	679			6BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7BK-100	7	680			CBL-7BK-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CPM-216BK	5	681			CPM-216BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7RD-100	4	682			CBL-7RD-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-M012BL	2	683			CA-M012BL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7BL-305	2	684			CBL-7BL-305	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CBL-7BK-305	6.01	685			CBL-7BK-305	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SC020BxMT	85.5	686			SC020BxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SC020B	4	687			SC020B	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SSSS220L10	9	688			SSSS220L10	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SSSS220L5	6	689			SSSS220L5	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CPS-112BKxMT	255	690			CPS-112BKxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CPS-114BKxMT	125	691			CPS-114BKxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CPS-116BKxMT	93.5	692			CPS-116BKxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-112AC12xMT	48	693			CA-112AC12xMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-112AC14xMT	31	694			CA-112AC14xMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		16RB-ExMT	1	695			16RB-ExMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		18RB-ExMT	177	696			18RB-ExMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		20RB-ExMT	421.5	697			20RB-ExMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		22RB-ExMT	335	698			22RB-ExMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		24RB-ExMT	98	699			24RB-ExMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X12DXMT	225	700			2X12DXMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X14DxMT	115	701			2X14DxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X16DxMT	195	702			2X16DxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X18DxMT	134	703			2X18DxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X22DXMT	188	704			2X22DXMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CPS-112BK	5	705			CPS-112BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		14RB-100E	1	706			14RB-100E	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		20RB-100E	11	707			20RB-100E	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X12D-100	20	708			2X12D-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X16D-100	1	709			2X16D-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X18D-100	18	710			2X18D-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X22D-100	1	711			2X22D-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		18RB-300E	6	712			18RB-300E	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		20RB-300E	7	713			20RB-300E	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		24RB-300E	4.01	714			24RB-300E	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-112AC12	3	715			CA-112AC12	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		2X14D-100	8	716			2X14D-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JC40-MF10	61	717			JC40-MF10	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JC40-MF15	54	718			JC40-MF15	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JC40-MF20	40	719			JC40-MF20	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JC40-MM10	75	720			JC40-MM10	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JC40-MM15	37	721			JC40-MM15	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JC40-MM20	42	722			JC40-MM20	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-1015	185	723			CA-1015	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-1030	146	724			CA-1030	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-1015LP	205	725			CA-1015LP	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PW-4 REDXMT	80.4	726			PW-4 REDXMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PW-8 REDXMT	45.4	727			PW-8 REDXMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PW-4-250 RED	0.01	728			PW-4-250 RED	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PW-8-250 RED	2.99	729			PW-8-250 RED	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-10L15	127	730			CA-10L15	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AC-5517	5	731			AC-5517	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		DL-7450	19	732			DL-7450	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HP-7450	2	733			HP-7450	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HP-4817	20	734			HP-4817	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SS-5030	20	735			SS-5030	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SN-6544	2	736			SN-6544	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TO-5525	61	737			TO-5525	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-435-2	5	738			CA-435-2	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-312IV	123	739			TA-312IV	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-314IV	23	740			TA-314IV	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-318IV	6	741			TA-318IV	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-312BK	142	742			TA-312BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-314BK	10	743			TA-314BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-318BK	36	744			TA-318BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-332IV	67	745			TA-332IV	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-334IV	31	746			TA-334IV	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-338IV	24	747			TA-338IV	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-338BK	10	748			TA-338BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-404IVxMT	336.5	749			TA-404IVxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-406IVxMT	276.5	750			TA-406IVxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-404IV-100	6	751			TA-404IV-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-406IV-100	6	752			TA-406IV-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TA-404IV-300	9	753			TA-404IV-300	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-063A-1.8M	24	754			CA-063A-1.8M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-35UF (C/FILTRO)	22	755			CA-35UF (C/FILTRO)	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-711F	4	756			CA-711F	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-710F	2	757			CA-710F	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-124-1.8	3	758			CA-124-1.8	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		FY-1010TB	27	759			FY-1010TB	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-124-10M	8	760			CA-124-10M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-124-3	31	761			CA-124-3	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-124-5	7	762			CA-124-5	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		YUSB2-T02-5M	18	763			YUSB2-T02-5M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-35UM (C/FILTRO)	21	764			CA-35UM (C/FILTRO)	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB509WH	1	765			HV-CB509WH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB509BK	9	766			HV-CB509BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB531WH	1	767			HV-CB531WH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB608BL	51	768			HV-CB608BL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-702WH	17	769			CA-702WH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-703YW	41	770			CA-703YW	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-703BL	26	771			CA-703BL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-703RD	24	772			CA-703RD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-H680	1	773			HV-H680	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-702BK	2	774			CA-702BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB608BK	82	775			HV-CB608BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB608PR	344	776			HV-CB608PR	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB532WH	110	777			HV-CB532WH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB532BK	100	778			HV-CB532BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB602X-RD	1	779			HV-CB602X-RD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-701WH	28	780			CA-701WH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-701BK	89	781			CA-701BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-CB608GN	182	782			HV-CB608GN	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-H691	44	783			HV-H691	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-7330WH	35	784			CA-7330WH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-H68	1	785			HV-H68	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-752	1	786			CA-752	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		YUSB2-T03-3M	1	787			YUSB2-T03-3M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		YUSB2-T03-5M	37	788			YUSB2-T03-5M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-STP056XMT	198.5	789			CA-STP056XMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-STP056-305	23	790			CA-STP056-305	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-5EOBL-3M	18	791			UTP-5EOBL-3M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-5EOGR-1.8M	5	792			UTP-5EOGR-1.8M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-5EOGR-10M	8	793			UTP-5EOGR-10M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-5EOGR-3M	7	794			UTP-5EOGR-3M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-5EOGR-5M	3	795			UTP-5EOGR-5M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-6EOBL-10M	3	796			UTP-6EOBL-10M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-6EOGR-10M	7	797			UTP-6EOGR-10M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-6EOBL-1.8M	71	798			UTP-6EOBL-1.8M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-6EOBL-3M	7	799			UTP-6EOBL-3M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-42xMT	8	800			UTP-42xMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-055ExMT	264	801			CA-055ExMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		IR5244SLxMT	217.5	802			IR5244SLxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-056XMT	205	803			CA-056XMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		IR6244SLxMT	277	804			IR6244SLxMT	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		IR5244SL-100	1	805			IR5244SL-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-42-100	1	806			UTP-42-100	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-055E-305	0.01	807			CA-055E-305	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-045E-305	21.02	808			CA-045E-305	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-056-305	0.02	809			CA-056-305	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		IR5244SL	5	810			IR5244SL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UTP-42	10	811			UTP-42	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		IR6244SL	0.01	812			IR6244SL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-1.5	70	813			CA-34M-1.5	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-1.8	78	814			CA-34M-1.8	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-10	29	815			CA-34M-10	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-20	21	816			CA-34M-20	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-25	22	817			CA-34M-25	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-35	6	818			CA-34M-35	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-5	50	819			CA-34M-5	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CA-34M-8	43	820			CA-34M-8	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CC-152	33	821			CC-152	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-7004-6P4C	1	822			QX-7004-6P4C	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-7004-8P8C	34	823			QX-7004-8P8C	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-7027-6P4C	16	824			QX-7027-6P4C	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		BL2	8	825			BL2	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PE3	8	826			PE3	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PE6	23	827			PE6	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PB-8333WH	1	828			PB-8333WH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HCAJ2AMTS	1	829			HCAJ2AMTS	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HCAJ2ATS	2	830			HCAJ2ATS	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HCAJ2RTS	1	831			HCAJ2RTS	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SC80HA	2	832			SC80HA	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SUBCAJ1AWA	1	833			SUBCAJ1AWA	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TOPCAJ1MB	1	834			TOPCAJ1MB	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SL525-BK	2	835			SL525-BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		LCOC-6B BK	9	836			LCOC-6B BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		STB625-CH	3	837			STB625-CH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		STB625HH-S	3	838			STB625HH-S	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SL675-BK	3	839			SL675-BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		STB80S-CH	3	840			STB80S-CH	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HCO2BK	1	841			HCO2BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SL850-BK	2	842			SL850-BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		LCOC-9B	25	843			LCOC-9B	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		STB65H	3	844			STB65H	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		STB815H	5	845			STB815H	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CAP-METAL	12	846			CAP-METAL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CM-9601A	12	847			CM-9601A	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		LIC00009	15	848			LIC00009	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		LIC00005	94	849			LIC00005	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PE-1504	3	850			PE-1504	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PE-156	2	851			PE-156	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PX-156N	7	852			PX-156N	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PX-156BL	1	853			PX-156BL	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PX-156G	1	854			PX-156G	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PX-156Y	2	855			PX-156Y	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		C9304	6	856			C9304	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		8152-1B	9	857			8152-1B	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		8174-1B	15	858			8174-1B	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-517	114	859			AD-517	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-PB004X-GN	3	860			HV-PB004X-GN	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-PB003X-BK	9	861			HV-PB003X-BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-PB115	1	862			HV-PB115	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		PL-EVENT208S	1	863			PL-EVENT208S	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		I50B125	27	864			I50B125	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		I50B140	20	865			I50B140	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TS-030	158	866			TS-030	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TS-040	8	867			TS-040	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TS-060	25	868			TS-060	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TS-080	34	869			TS-080	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ZD-30B 30W	57	870			ZD-30B 30W	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ZD-30B 40W	167	871			ZD-30B 40W	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ZD-30B 60W	16	872			ZD-30B 60W	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ZD-200B 30W	8	873			ZD-200B 30W	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ZD-200B 40W	230	874			ZD-200B 40W	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TS-043	59	875			TS-043	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TS-044	66	876			TS-044	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		KD-017 30W	192	877			KD-017 30W	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		KD-017 40W	47	878			KD-017 40W	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TS-047	1	879			TS-047	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD40106 CLD	13	880			CD40106 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4013 CLD	36	881			CD4013 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4017 CLD	2	882			CD4017 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4026 CLD	5	883			CD4026 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4027 CLD	25	884			CD4027 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4049 CLD	3	885			CD4049 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4071 CLD	11	886			CD4071 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4093 CLD	24	887			CD4093 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CD4555 CLD	22	888			CD4555 CLD	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		NC-01C	20	889			NC-01C	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MS-007M	18	890			MS-007M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		NU001	6	891			NU001	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		NU003	9	892			NU003	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		NU002	3	893			NU002	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		NU004	3	894			NU004	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		NU009	5	895			NU009	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RC-CAR2M	6	896			RC-CAR2M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RC-CAR4M	8	897			RC-CAR4M	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CL3HW	1	898			CL3HW	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CL18	13	899			CL18	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CL1HW	12	900			CL1HW	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CL1RW	12	901			CL1RW	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		LCDCLAVE	1	902			LCDCLAVE	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MHB01CR	18	903			MHB01CR	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MHB02CR 2_2	10	904			MHB02CR 2_2	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MHB02CR 3_3	1	905			MHB02CR 3_3	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MHB01CR 4-LINE	23	906			MHB01CR 4-LINE	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MHB01BK 4-LINE	1	907			MHB01BK 4-LINE	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MHG313	20	908			MHG313	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MHG307	9	909			MHG307	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		MH01BK	1	910			MH01BK	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		XP3FM	161	911			XP3FM	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-H18	90	912			HV-H18	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CC-543 (FY1041)	44	913			CC-543 (FY1041)	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		102-50V	716	914			102-50V	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		103-50V	658	915			103-50V	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		683J-400V	55	916			683J-400V	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		104J-250V (POL)	388	917			104J-250V (POL)	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		104J-400V	94	918			104J-400V	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		104-50V	624	919			104-50V	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		224J-100V (POL)	29	920			224J-100V (POL)	
6		SAP-SH1	SAP-SH1		20211031	20201031	20201031		224J-250V (POL)	67	921			224J-250V (POL)	
